ts,event,queue,idx,gpu,info,cmd
2026-06-18T04:36:22+00:00,END,jobs,44,gpu6,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:36:22+00:00,START,jobs,51,gpu6,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:37:04+00:00,END,jobs,46,gpu2,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:37:04+00:00,START,jobs,52,gpu2,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T04:37:32+00:00,END,jobs,42,gpu1,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:37:32+00:00,START,jobs,53,gpu1,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:37:34+00:00,END,jobs,41,gpu4,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 42 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:37:34+00:00,START,jobs,54,gpu4,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:39:40+00:00,END,jobs,47,gpu5,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 43 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:39:40+00:00,START,jobs,55,gpu5,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T04:44:29+00:00,END,jobs,53,gpu1,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T04:44:30+00:00,START,jobs,56,gpu1,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 45 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:46:05+00:00,END,jobs,51,gpu6,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T04:46:05+00:00,START,jobs,57,gpu6,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 45 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T04:47:26+00:00,END,jobs,54,gpu4,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 44 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:47:26+00:00,START,jobs,58,gpu4,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 45 --seed 45 --exploit-eps 0.10 --ablation-name eps_010"
