step,method,q,seed,ablation,drift_effort
638976,TEL-PPO,25.0,1024,baseline,
638976,TEL-PPO,25.0,1024,baseline,
638976,TEL-PPO,25.0,1024,baseline,
643072,TEL-PPO,25.0,1024,baseline,
643072,TEL-PPO,25.0,1024,baseline,
643072,TEL-PPO,25.0,1024,baseline,
647168,TEL-PPO,25.0,1024,baseline,
647168,TEL-PPO,25.0,1024,baseline,
647168,TEL-PPO,25.0,1024,baseline,0.4478037357330322
651264,TEL-PPO,25.0,1024,baseline,
651264,TEL-PPO,25.0,1024,baseline,
651264,TEL-PPO,25.0,1024,baseline,
655360,TEL-PPO,25.0,1024,baseline,
655360,TEL-PPO,25.0,1024,baseline,
655360,TEL-PPO,25.0,1024,baseline,
659456,TEL-PPO,25.0,1024,baseline,
659456,TEL-PPO,25.0,1024,baseline,
659456,TEL-PPO,25.0,1024,baseline,
663552,TEL-PPO,25.0,1024,baseline,
663552,TEL-PPO,25.0,1024,baseline,
663552,TEL-PPO,25.0,1024,baseline,
667648,TEL-PPO,25.0,1024,baseline,
667648,TEL-PPO,25.0,1024,baseline,
667648,TEL-PPO,25.0,1024,baseline,
671744,TEL-PPO,25.0,1024,baseline,
671744,TEL-PPO,25.0,1024,baseline,
671744,TEL-PPO,25.0,1024,baseline,
675840,TEL-PPO,25.0,1024,baseline,
675840,TEL-PPO,25.0,1024,baseline,
675840,TEL-PPO,25.0,1024,baseline,
679936,TEL-PPO,25.0,1024,baseline,
679936,TEL-PPO,25.0,1024,baseline,
679936,TEL-PPO,25.0,1024,baseline,
684032,TEL-PPO,25.0,1024,baseline,
684032,TEL-PPO,25.0,1024,baseline,
684032,TEL-PPO,25.0,1024,baseline,
688128,TEL-PPO,25.0,1024,baseline,
688128,TEL-PPO,25.0,1024,baseline,
688128,TEL-PPO,25.0,1024,baseline,
692224,TEL-PPO,25.0,1024,baseline,
692224,TEL-PPO,25.0,1024,baseline,
692224,TEL-PPO,25.0,1024,baseline,
696320,TEL-PPO,25.0,1024,baseline,
696320,TEL-PPO,25.0,1024,baseline,
696320,TEL-PPO,25.0,1024,baseline,
700416,TEL-PPO,25.0,1024,baseline,
700416,TEL-PPO,25.0,1024,baseline,
700416,TEL-PPO,25.0,1024,baseline,
704512,TEL-PPO,25.0,1024,baseline,
704512,TEL-PPO,25.0,1024,baseline,
704512,TEL-PPO,25.0,1024,baseline,
708608,TEL-PPO,25.0,1024,baseline,
708608,TEL-PPO,25.0,1024,baseline,
708608,TEL-PPO,25.0,1024,baseline,
712704,TEL-PPO,25.0,1024,baseline,
712704,TEL-PPO,25.0,1024,baseline,
712704,TEL-PPO,25.0,1024,baseline,
716800,TEL-PPO,25.0,1024,baseline,
716800,TEL-PPO,25.0,1024,baseline,
716800,TEL-PPO,25.0,1024,baseline,
720896,TEL-PPO,25.0,1024,baseline,
720896,TEL-PPO,25.0,1024,baseline,
720896,TEL-PPO,25.0,1024,baseline,
724992,TEL-PPO,25.0,1024,baseline,
724992,TEL-PPO,25.0,1024,baseline,
724992,TEL-PPO,25.0,1024,baseline,
729088,TEL-PPO,25.0,1024,baseline,
729088,TEL-PPO,25.0,1024,baseline,
729088,TEL-PPO,25.0,1024,baseline,0.601649284362793
733184,TEL-PPO,25.0,1024,baseline,
733184,TEL-PPO,25.0,1024,baseline,
733184,TEL-PPO,25.0,1024,baseline,
737280,TEL-PPO,25.0,1024,baseline,
737280,TEL-PPO,25.0,1024,baseline,
737280,TEL-PPO,25.0,1024,baseline,
741376,TEL-PPO,25.0,1024,baseline,
741376,TEL-PPO,25.0,1024,baseline,
741376,TEL-PPO,25.0,1024,baseline,
745472,TEL-PPO,25.0,1024,baseline,
745472,TEL-PPO,25.0,1024,baseline,
745472,TEL-PPO,25.0,1024,baseline,
749568,TEL-PPO,25.0,1024,baseline,
749568,TEL-PPO,25.0,1024,baseline,
749568,TEL-PPO,25.0,1024,baseline,
753664,TEL-PPO,25.0,1024,baseline,
753664,TEL-PPO,25.0,1024,baseline,
753664,TEL-PPO,25.0,1024,baseline,
757760,TEL-PPO,25.0,1024,baseline,
757760,TEL-PPO,25.0,1024,baseline,
757760,TEL-PPO,25.0,1024,baseline,
761856,TEL-PPO,25.0,1024,baseline,
761856,TEL-PPO,25.0,1024,baseline,
761856,TEL-PPO,25.0,1024,baseline,
765952,TEL-PPO,25.0,1024,baseline,
765952,TEL-PPO,25.0,1024,baseline,
765952,TEL-PPO,25.0,1024,baseline,
770048,TEL-PPO,25.0,1024,baseline,
770048,TEL-PPO,25.0,1024,baseline,
770048,TEL-PPO,25.0,1024,baseline,
774144,TEL-PPO,25.0,1024,baseline,
774144,TEL-PPO,25.0,1024,baseline,
774144,TEL-PPO,25.0,1024,baseline,
778240,TEL-PPO,25.0,1024,baseline,
778240,TEL-PPO,25.0,1024,baseline,
778240,TEL-PPO,25.0,1024,baseline,
782336,TEL-PPO,25.0,1024,baseline,
782336,TEL-PPO,25.0,1024,baseline,
782336,TEL-PPO,25.0,1024,baseline,
786432,TEL-PPO,25.0,1024,baseline,
786432,TEL-PPO,25.0,1024,baseline,
786432,TEL-PPO,25.0,1024,baseline,
790528,TEL-PPO,25.0,1024,baseline,
790528,TEL-PPO,25.0,1024,baseline,
790528,TEL-PPO,25.0,1024,baseline,
794624,TEL-PPO,25.0,1024,baseline,
794624,TEL-PPO,25.0,1024,baseline,
794624,TEL-PPO,25.0,1024,baseline,
798720,TEL-PPO,25.0,1024,baseline,
798720,TEL-PPO,25.0,1024,baseline,
798720,TEL-PPO,25.0,1024,baseline,
802816,TEL-PPO,25.0,1024,baseline,
802816,TEL-PPO,25.0,1024,baseline,
802816,TEL-PPO,25.0,1024,baseline,
806912,TEL-PPO,25.0,1024,baseline,
806912,TEL-PPO,25.0,1024,baseline,
806912,TEL-PPO,25.0,1024,baseline,
811008,TEL-PPO,25.0,1024,baseline,
811008,TEL-PPO,25.0,1024,baseline,
811008,TEL-PPO,25.0,1024,baseline,0.43621063232421875
815104,TEL-PPO,25.0,1024,baseline,
815104,TEL-PPO,25.0,1024,baseline,
815104,TEL-PPO,25.0,1024,baseline,
819200,TEL-PPO,25.0,1024,baseline,
819200,TEL-PPO,25.0,1024,baseline,
819200,TEL-PPO,25.0,1024,baseline,
823296,TEL-PPO,25.0,1024,baseline,
823296,TEL-PPO,25.0,1024,baseline,
823296,TEL-PPO,25.0,1024,baseline,
827392,TEL-PPO,25.0,1024,baseline,
827392,TEL-PPO,25.0,1024,baseline,
827392,TEL-PPO,25.0,1024,baseline,
831488,TEL-PPO,25.0,1024,baseline,
831488,TEL-PPO,25.0,1024,baseline,
831488,TEL-PPO,25.0,1024,baseline,
835584,TEL-PPO,25.0,1024,baseline,
835584,TEL-PPO,25.0,1024,baseline,
835584,TEL-PPO,25.0,1024,baseline,
839680,TEL-PPO,25.0,1024,baseline,
839680,TEL-PPO,25.0,1024,baseline,
839680,TEL-PPO,25.0,1024,baseline,
843776,TEL-PPO,25.0,1024,baseline,
843776,TEL-PPO,25.0,1024,baseline,
843776,TEL-PPO,25.0,1024,baseline,
847872,TEL-PPO,25.0,1024,baseline,
847872,TEL-PPO,25.0,1024,baseline,
847872,TEL-PPO,25.0,1024,baseline,
851968,TEL-PPO,25.0,1024,baseline,
851968,TEL-PPO,25.0,1024,baseline,
851968,TEL-PPO,25.0,1024,baseline,
856064,TEL-PPO,25.0,1024,baseline,
856064,TEL-PPO,25.0,1024,baseline,
856064,TEL-PPO,25.0,1024,baseline,
860160,TEL-PPO,25.0,1024,baseline,
860160,TEL-PPO,25.0,1024,baseline,
860160,TEL-PPO,25.0,1024,baseline,
864256,TEL-PPO,25.0,1024,baseline,
864256,TEL-PPO,25.0,1024,baseline,
864256,TEL-PPO,25.0,1024,baseline,
868352,TEL-PPO,25.0,1024,baseline,
868352,TEL-PPO,25.0,1024,baseline,
868352,TEL-PPO,25.0,1024,baseline,
872448,TEL-PPO,25.0,1024,baseline,
872448,TEL-PPO,25.0,1024,baseline,
872448,TEL-PPO,25.0,1024,baseline,
876544,TEL-PPO,25.0,1024,baseline,
876544,TEL-PPO,25.0,1024,baseline,
876544,TEL-PPO,25.0,1024,baseline,
880640,TEL-PPO,25.0,1024,baseline,
880640,TEL-PPO,25.0,1024,baseline,
880640,TEL-PPO,25.0,1024,baseline,
884736,TEL-PPO,25.0,1024,baseline,
884736,TEL-PPO,25.0,1024,baseline,
884736,TEL-PPO,25.0,1024,baseline,
888832,TEL-PPO,25.0,1024,baseline,
888832,TEL-PPO,25.0,1024,baseline,
888832,TEL-PPO,25.0,1024,baseline,
892928,TEL-PPO,25.0,1024,baseline,
892928,TEL-PPO,25.0,1024,baseline,
892928,TEL-PPO,25.0,1024,baseline,0.4817962646484375
897024,TEL-PPO,25.0,1024,baseline,
897024,TEL-PPO,25.0,1024,baseline,
897024,TEL-PPO,25.0,1024,baseline,
901120,TEL-PPO,25.0,1024,baseline,
901120,TEL-PPO,25.0,1024,baseline,
901120,TEL-PPO,25.0,1024,baseline,
905216,TEL-PPO,25.0,1024,baseline,
905216,TEL-PPO,25.0,1024,baseline,
905216,TEL-PPO,25.0,1024,baseline,
909312,TEL-PPO,25.0,1024,baseline,
909312,TEL-PPO,25.0,1024,baseline,
909312,TEL-PPO,25.0,1024,baseline,
913408,TEL-PPO,25.0,1024,baseline,
913408,TEL-PPO,25.0,1024,baseline,
913408,TEL-PPO,25.0,1024,baseline,
917504,TEL-PPO,25.0,1024,baseline,
917504,TEL-PPO,25.0,1024,baseline,
917504,TEL-PPO,25.0,1024,baseline,
921600,TEL-PPO,25.0,1024,baseline,
921600,TEL-PPO,25.0,1024,baseline,
921600,TEL-PPO,25.0,1024,baseline,
925696,TEL-PPO,25.0,1024,baseline,
925696,TEL-PPO,25.0,1024,baseline,
925696,TEL-PPO,25.0,1024,baseline,
929792,TEL-PPO,25.0,1024,baseline,
929792,TEL-PPO,25.0,1024,baseline,
929792,TEL-PPO,25.0,1024,baseline,
933888,TEL-PPO,25.0,1024,baseline,
933888,TEL-PPO,25.0,1024,baseline,
933888,TEL-PPO,25.0,1024,baseline,
937984,TEL-PPO,25.0,1024,baseline,
937984,TEL-PPO,25.0,1024,baseline,
937984,TEL-PPO,25.0,1024,baseline,
942080,TEL-PPO,25.0,1024,baseline,
942080,TEL-PPO,25.0,1024,baseline,
942080,TEL-PPO,25.0,1024,baseline,
946176,TEL-PPO,25.0,1024,baseline,
946176,TEL-PPO,25.0,1024,baseline,
946176,TEL-PPO,25.0,1024,baseline,
950272,TEL-PPO,25.0,1024,baseline,
950272,TEL-PPO,25.0,1024,baseline,
950272,TEL-PPO,25.0,1024,baseline,
954368,TEL-PPO,25.0,1024,baseline,
954368,TEL-PPO,25.0,1024,baseline,
954368,TEL-PPO,25.0,1024,baseline,
958464,TEL-PPO,25.0,1024,baseline,
958464,TEL-PPO,25.0,1024,baseline,
958464,TEL-PPO,25.0,1024,baseline,
962560,TEL-PPO,25.0,1024,baseline,
962560,TEL-PPO,25.0,1024,baseline,
962560,TEL-PPO,25.0,1024,baseline,
966656,TEL-PPO,25.0,1024,baseline,
966656,TEL-PPO,25.0,1024,baseline,
966656,TEL-PPO,25.0,1024,baseline,
970752,TEL-PPO,25.0,1024,baseline,
970752,TEL-PPO,25.0,1024,baseline,
970752,TEL-PPO,25.0,1024,baseline,
974848,TEL-PPO,25.0,1024,baseline,
974848,TEL-PPO,25.0,1024,baseline,
974848,TEL-PPO,25.0,1024,baseline,0.7377147674560547
978944,TEL-PPO,25.0,1024,baseline,
978944,TEL-PPO,25.0,1024,baseline,
978944,TEL-PPO,25.0,1024,baseline,
983040,TEL-PPO,25.0,1024,baseline,
983040,TEL-PPO,25.0,1024,baseline,
983040,TEL-PPO,25.0,1024,baseline,
987136,TEL-PPO,25.0,1024,baseline,
987136,TEL-PPO,25.0,1024,baseline,
987136,TEL-PPO,25.0,1024,baseline,
991232,TEL-PPO,25.0,1024,baseline,
991232,TEL-PPO,25.0,1024,baseline,
991232,TEL-PPO,25.0,1024,baseline,
995328,TEL-PPO,25.0,1024,baseline,
995328,TEL-PPO,25.0,1024,baseline,
995328,TEL-PPO,25.0,1024,baseline,
999424,TEL-PPO,25.0,1024,baseline,
999424,TEL-PPO,25.0,1024,baseline,
999424,TEL-PPO,25.0,1024,baseline,
1003520,TEL-PPO,25.0,1024,baseline,
1003520,TEL-PPO,25.0,1024,baseline,
1003520,TEL-PPO,25.0,1024,baseline,
1007616,TEL-PPO,25.0,1024,baseline,
1007616,TEL-PPO,25.0,1024,baseline,
1007616,TEL-PPO,25.0,1024,baseline,
1011712,TEL-PPO,25.0,1024,baseline,
1011712,TEL-PPO,25.0,1024,baseline,
1011712,TEL-PPO,25.0,1024,baseline,
1015808,TEL-PPO,25.0,1024,baseline,
1015808,TEL-PPO,25.0,1024,baseline,
1015808,TEL-PPO,25.0,1024,baseline,
1019904,TEL-PPO,25.0,1024,baseline,
1019904,TEL-PPO,25.0,1024,baseline,
1019904,TEL-PPO,25.0,1024,baseline,
1024000,TEL-PPO,25.0,1024,baseline,
1024000,TEL-PPO,25.0,1024,baseline,
1024000,TEL-PPO,25.0,1024,baseline,
1028096,TEL-PPO,25.0,1024,baseline,
1028096,TEL-PPO,25.0,1024,baseline,
1028096,TEL-PPO,25.0,1024,baseline,
1032192,TEL-PPO,25.0,1024,baseline,
1032192,TEL-PPO,25.0,1024,baseline,
1032192,TEL-PPO,25.0,1024,baseline,
1036288,TEL-PPO,25.0,1024,baseline,
1036288,TEL-PPO,25.0,1024,baseline,
1036288,TEL-PPO,25.0,1024,baseline,
1040384,TEL-PPO,25.0,1024,baseline,
1040384,TEL-PPO,25.0,1024,baseline,
1040384,TEL-PPO,25.0,1024,baseline,
1044480,TEL-PPO,25.0,1024,baseline,
1044480,TEL-PPO,25.0,1024,baseline,
1044480,TEL-PPO,25.0,1024,baseline,
1048576,TEL-PPO,25.0,1024,baseline,
1048576,TEL-PPO,25.0,1024,baseline,
1048576,TEL-PPO,25.0,1024,baseline,
1052672,TEL-PPO,25.0,1024,baseline,
1052672,TEL-PPO,25.0,1024,baseline,
1052672,TEL-PPO,25.0,1024,baseline,
1056768,TEL-PPO,25.0,1024,baseline,
1056768,TEL-PPO,25.0,1024,baseline,
1056768,TEL-PPO,25.0,1024,baseline,0.2612471580505371
1060864,TEL-PPO,25.0,1024,baseline,
1060864,TEL-PPO,25.0,1024,baseline,
1060864,TEL-PPO,25.0,1024,baseline,
1064960,TEL-PPO,25.0,1024,baseline,
1064960,TEL-PPO,25.0,1024,baseline,
1064960,TEL-PPO,25.0,1024,baseline,
1069056,TEL-PPO,25.0,1024,baseline,
1069056,TEL-PPO,25.0,1024,baseline,
1069056,TEL-PPO,25.0,1024,baseline,
1073152,TEL-PPO,25.0,1024,baseline,
1073152,TEL-PPO,25.0,1024,baseline,
1073152,TEL-PPO,25.0,1024,baseline,
1077248,TEL-PPO,25.0,1024,baseline,
1077248,TEL-PPO,25.0,1024,baseline,
1077248,TEL-PPO,25.0,1024,baseline,
1081344,TEL-PPO,25.0,1024,baseline,
1081344,TEL-PPO,25.0,1024,baseline,
1081344,TEL-PPO,25.0,1024,baseline,
1085440,TEL-PPO,25.0,1024,baseline,
1085440,TEL-PPO,25.0,1024,baseline,
1085440,TEL-PPO,25.0,1024,baseline,
1089536,TEL-PPO,25.0,1024,baseline,
1089536,TEL-PPO,25.0,1024,baseline,
1089536,TEL-PPO,25.0,1024,baseline,
1093632,TEL-PPO,25.0,1024,baseline,
1093632,TEL-PPO,25.0,1024,baseline,
1093632,TEL-PPO,25.0,1024,baseline,
1097728,TEL-PPO,25.0,1024,baseline,
1097728,TEL-PPO,25.0,1024,baseline,
1097728,TEL-PPO,25.0,1024,baseline,
1101824,TEL-PPO,25.0,1024,baseline,
1101824,TEL-PPO,25.0,1024,baseline,
1101824,TEL-PPO,25.0,1024,baseline,
1105920,TEL-PPO,25.0,1024,baseline,
1105920,TEL-PPO,25.0,1024,baseline,
1105920,TEL-PPO,25.0,1024,baseline,
1110016,TEL-PPO,25.0,1024,baseline,
1110016,TEL-PPO,25.0,1024,baseline,
1110016,TEL-PPO,25.0,1024,baseline,
1114112,TEL-PPO,25.0,1024,baseline,
1114112,TEL-PPO,25.0,1024,baseline,
1114112,TEL-PPO,25.0,1024,baseline,
1118208,TEL-PPO,25.0,1024,baseline,
1118208,TEL-PPO,25.0,1024,baseline,
1118208,TEL-PPO,25.0,1024,baseline,
1122304,TEL-PPO,25.0,1024,baseline,
1122304,TEL-PPO,25.0,1024,baseline,
1122304,TEL-PPO,25.0,1024,baseline,
1126400,TEL-PPO,25.0,1024,baseline,
1126400,TEL-PPO,25.0,1024,baseline,
1126400,TEL-PPO,25.0,1024,baseline,
1130496,TEL-PPO,25.0,1024,baseline,
1130496,TEL-PPO,25.0,1024,baseline,
1130496,TEL-PPO,25.0,1024,baseline,
1134592,TEL-PPO,25.0,1024,baseline,
1134592,TEL-PPO,25.0,1024,baseline,
1134592,TEL-PPO,25.0,1024,baseline,
1138688,TEL-PPO,25.0,1024,baseline,
1138688,TEL-PPO,25.0,1024,baseline,
1138688,TEL-PPO,25.0,1024,baseline,0.5397021770477295
1142784,TEL-PPO,25.0,1024,baseline,
1142784,TEL-PPO,25.0,1024,baseline,
1142784,TEL-PPO,25.0,1024,baseline,
1146880,TEL-PPO,25.0,1024,baseline,
1146880,TEL-PPO,25.0,1024,baseline,
1146880,TEL-PPO,25.0,1024,baseline,
1150976,TEL-PPO,25.0,1024,baseline,
1150976,TEL-PPO,25.0,1024,baseline,
1150976,TEL-PPO,25.0,1024,baseline,
1155072,TEL-PPO,25.0,1024,baseline,
1155072,TEL-PPO,25.0,1024,baseline,
1155072,TEL-PPO,25.0,1024,baseline,
1159168,TEL-PPO,25.0,1024,baseline,
1159168,TEL-PPO,25.0,1024,baseline,
1159168,TEL-PPO,25.0,1024,baseline,
1163264,TEL-PPO,25.0,1024,baseline,
1163264,TEL-PPO,25.0,1024,baseline,
1163264,TEL-PPO,25.0,1024,baseline,
1167360,TEL-PPO,25.0,1024,baseline,
1167360,TEL-PPO,25.0,1024,baseline,
1167360,TEL-PPO,25.0,1024,baseline,
1171456,TEL-PPO,25.0,1024,baseline,
1171456,TEL-PPO,25.0,1024,baseline,
1171456,TEL-PPO,25.0,1024,baseline,
1175552,TEL-PPO,25.0,1024,baseline,
1175552,TEL-PPO,25.0,1024,baseline,
1175552,TEL-PPO,25.0,1024,baseline,
1179648,TEL-PPO,25.0,1024,baseline,
1179648,TEL-PPO,25.0,1024,baseline,
1179648,TEL-PPO,25.0,1024,baseline,
1183744,TEL-PPO,25.0,1024,baseline,
1183744,TEL-PPO,25.0,1024,baseline,
1183744,TEL-PPO,25.0,1024,baseline,
1187840,TEL-PPO,25.0,1024,baseline,
1187840,TEL-PPO,25.0,1024,baseline,
1187840,TEL-PPO,25.0,1024,baseline,
1191936,TEL-PPO,25.0,1024,baseline,
1191936,TEL-PPO,25.0,1024,baseline,
1191936,TEL-PPO,25.0,1024,baseline,
1196032,TEL-PPO,25.0,1024,baseline,
1196032,TEL-PPO,25.0,1024,baseline,
1196032,TEL-PPO,25.0,1024,baseline,
1200128,TEL-PPO,25.0,1024,baseline,
1200128,TEL-PPO,25.0,1024,baseline,
1200128,TEL-PPO,25.0,1024,baseline,
1204224,TEL-PPO,25.0,1024,baseline,
1204224,TEL-PPO,25.0,1024,baseline,
1204224,TEL-PPO,25.0,1024,baseline,
1208320,TEL-PPO,25.0,1024,baseline,
1208320,TEL-PPO,25.0,1024,baseline,
1208320,TEL-PPO,25.0,1024,baseline,
1212416,TEL-PPO,25.0,1024,baseline,
1212416,TEL-PPO,25.0,1024,baseline,
1212416,TEL-PPO,25.0,1024,baseline,
1216512,TEL-PPO,25.0,1024,baseline,
1216512,TEL-PPO,25.0,1024,baseline,
1216512,TEL-PPO,25.0,1024,baseline,
1220608,TEL-PPO,25.0,1024,baseline,
1220608,TEL-PPO,25.0,1024,baseline,
1220608,TEL-PPO,25.0,1024,baseline,0.10297894477844238
1224704,TEL-PPO,25.0,1024,baseline,
1224704,TEL-PPO,25.0,1024,baseline,
1224704,TEL-PPO,25.0,1024,baseline,
1228800,TEL-PPO,25.0,1024,baseline,
1228800,TEL-PPO,25.0,1024,baseline,
1228800,TEL-PPO,25.0,1024,baseline,
1232896,TEL-PPO,25.0,1024,baseline,
1232896,TEL-PPO,25.0,1024,baseline,
1232896,TEL-PPO,25.0,1024,baseline,
1236992,TEL-PPO,25.0,1024,baseline,
1236992,TEL-PPO,25.0,1024,baseline,
1236992,TEL-PPO,25.0,1024,baseline,
1241088,TEL-PPO,25.0,1024,baseline,
1241088,TEL-PPO,25.0,1024,baseline,
1241088,TEL-PPO,25.0,1024,baseline,
1245184,TEL-PPO,25.0,1024,baseline,
1245184,TEL-PPO,25.0,1024,baseline,
1245184,TEL-PPO,25.0,1024,baseline,
1249280,TEL-PPO,25.0,1024,baseline,
1249280,TEL-PPO,25.0,1024,baseline,
1249280,TEL-PPO,25.0,1024,baseline,
1253376,TEL-PPO,25.0,1024,baseline,
1253376,TEL-PPO,25.0,1024,baseline,
1253376,TEL-PPO,25.0,1024,baseline,
1257472,TEL-PPO,25.0,1024,baseline,
1257472,TEL-PPO,25.0,1024,baseline,
1257472,TEL-PPO,25.0,1024,baseline,
1261568,TEL-PPO,25.0,1024,baseline,
1261568,TEL-PPO,25.0,1024,baseline,
1261568,TEL-PPO,25.0,1024,baseline,
1265664,TEL-PPO,25.0,1024,baseline,
1265664,TEL-PPO,25.0,1024,baseline,
1265664,TEL-PPO,25.0,1024,baseline,
1269760,TEL-PPO,25.0,1024,baseline,
1269760,TEL-PPO,25.0,1024,baseline,
1269760,TEL-PPO,25.0,1024,baseline,
1273856,TEL-PPO,25.0,1024,baseline,
1273856,TEL-PPO,25.0,1024,baseline,
1273856,TEL-PPO,25.0,1024,baseline,
1277952,TEL-PPO,25.0,1024,baseline,
1277952,TEL-PPO,25.0,1024,baseline,
1277952,TEL-PPO,25.0,1024,baseline,
1282048,TEL-PPO,25.0,1024,baseline,
1282048,TEL-PPO,25.0,1024,baseline,
1282048,TEL-PPO,25.0,1024,baseline,
1286144,TEL-PPO,25.0,1024,baseline,
1286144,TEL-PPO,25.0,1024,baseline,
1286144,TEL-PPO,25.0,1024,baseline,
1290240,TEL-PPO,25.0,1024,baseline,
1290240,TEL-PPO,25.0,1024,baseline,
1290240,TEL-PPO,25.0,1024,baseline,
1294336,TEL-PPO,25.0,1024,baseline,
1294336,TEL-PPO,25.0,1024,baseline,
1294336,TEL-PPO,25.0,1024,baseline,
1298432,TEL-PPO,25.0,1024,baseline,
1298432,TEL-PPO,25.0,1024,baseline,
1298432,TEL-PPO,25.0,1024,baseline,
1302528,TEL-PPO,25.0,1024,baseline,
1302528,TEL-PPO,25.0,1024,baseline,
1302528,TEL-PPO,25.0,1024,baseline,0.2546727657318115
1306624,TEL-PPO,25.0,1024,baseline,
1306624,TEL-PPO,25.0,1024,baseline,
1306624,TEL-PPO,25.0,1024,baseline,
1310720,TEL-PPO,25.0,1024,baseline,
1310720,TEL-PPO,25.0,1024,baseline,
1310720,TEL-PPO,25.0,1024,baseline,
1314816,TEL-PPO,25.0,1024,baseline,
1314816,TEL-PPO,25.0,1024,baseline,
1314816,TEL-PPO,25.0,1024,baseline,
1318912,TEL-PPO,25.0,1024,baseline,
1318912,TEL-PPO,25.0,1024,baseline,
1318912,TEL-PPO,25.0,1024,baseline,
1323008,TEL-PPO,25.0,1024,baseline,
1323008,TEL-PPO,25.0,1024,baseline,
1323008,TEL-PPO,25.0,1024,baseline,
1327104,TEL-PPO,25.0,1024,baseline,
1327104,TEL-PPO,25.0,1024,baseline,
1327104,TEL-PPO,25.0,1024,baseline,
1331200,TEL-PPO,25.0,1024,baseline,
1331200,TEL-PPO,25.0,1024,baseline,
1331200,TEL-PPO,25.0,1024,baseline,
1335296,TEL-PPO,25.0,1024,baseline,
1335296,TEL-PPO,25.0,1024,baseline,
1335296,TEL-PPO,25.0,1024,baseline,
1339392,TEL-PPO,25.0,1024,baseline,
1339392,TEL-PPO,25.0,1024,baseline,
1339392,TEL-PPO,25.0,1024,baseline,
1343488,TEL-PPO,25.0,1024,baseline,
1343488,TEL-PPO,25.0,1024,baseline,
1343488,TEL-PPO,25.0,1024,baseline,
1347584,TEL-PPO,25.0,1024,baseline,
1347584,TEL-PPO,25.0,1024,baseline,
1347584,TEL-PPO,25.0,1024,baseline,
1351680,TEL-PPO,25.0,1024,baseline,
1351680,TEL-PPO,25.0,1024,baseline,
1351680,TEL-PPO,25.0,1024,baseline,
1355776,TEL-PPO,25.0,1024,baseline,
1355776,TEL-PPO,25.0,1024,baseline,
1355776,TEL-PPO,25.0,1024,baseline,
1359872,TEL-PPO,25.0,1024,baseline,
1359872,TEL-PPO,25.0,1024,baseline,
1359872,TEL-PPO,25.0,1024,baseline,
1363968,TEL-PPO,25.0,1024,baseline,
1363968,TEL-PPO,25.0,1024,baseline,
1363968,TEL-PPO,25.0,1024,baseline,
1368064,TEL-PPO,25.0,1024,baseline,
1368064,TEL-PPO,25.0,1024,baseline,
1368064,TEL-PPO,25.0,1024,baseline,
1372160,TEL-PPO,25.0,1024,baseline,
1372160,TEL-PPO,25.0,1024,baseline,
1372160,TEL-PPO,25.0,1024,baseline,
1376256,TEL-PPO,25.0,1024,baseline,
1376256,TEL-PPO,25.0,1024,baseline,
1376256,TEL-PPO,25.0,1024,baseline,
1380352,TEL-PPO,25.0,1024,baseline,
1380352,TEL-PPO,25.0,1024,baseline,
1380352,TEL-PPO,25.0,1024,baseline,
1384448,TEL-PPO,25.0,1024,baseline,
1384448,TEL-PPO,25.0,1024,baseline,
1384448,TEL-PPO,25.0,1024,baseline,0.4026055335998535
1388544,TEL-PPO,25.0,1024,baseline,
1388544,TEL-PPO,25.0,1024,baseline,
1388544,TEL-PPO,25.0,1024,baseline,
1392640,TEL-PPO,25.0,1024,baseline,
1392640,TEL-PPO,25.0,1024,baseline,
1392640,TEL-PPO,25.0,1024,baseline,
1396736,TEL-PPO,25.0,1024,baseline,
1396736,TEL-PPO,25.0,1024,baseline,
1396736,TEL-PPO,25.0,1024,baseline,
1400832,TEL-PPO,25.0,1024,baseline,
1400832,TEL-PPO,25.0,1024,baseline,
1400832,TEL-PPO,25.0,1024,baseline,
1404928,TEL-PPO,25.0,1024,baseline,
1404928,TEL-PPO,25.0,1024,baseline,
1404928,TEL-PPO,25.0,1024,baseline,
1409024,TEL-PPO,25.0,1024,baseline,
1409024,TEL-PPO,25.0,1024,baseline,
1409024,TEL-PPO,25.0,1024,baseline,
1413120,TEL-PPO,25.0,1024,baseline,
1413120,TEL-PPO,25.0,1024,baseline,
1413120,TEL-PPO,25.0,1024,baseline,
1417216,TEL-PPO,25.0,1024,baseline,
1417216,TEL-PPO,25.0,1024,baseline,
1417216,TEL-PPO,25.0,1024,baseline,
1421312,TEL-PPO,25.0,1024,baseline,
1421312,TEL-PPO,25.0,1024,baseline,
1421312,TEL-PPO,25.0,1024,baseline,
1425408,TEL-PPO,25.0,1024,baseline,
1425408,TEL-PPO,25.0,1024,baseline,
1425408,TEL-PPO,25.0,1024,baseline,
1429504,TEL-PPO,25.0,1024,baseline,
1429504,TEL-PPO,25.0,1024,baseline,
1429504,TEL-PPO,25.0,1024,baseline,
1433600,TEL-PPO,25.0,1024,baseline,
1433600,TEL-PPO,25.0,1024,baseline,
1433600,TEL-PPO,25.0,1024,baseline,
1437696,TEL-PPO,25.0,1024,baseline,
1437696,TEL-PPO,25.0,1024,baseline,
1437696,TEL-PPO,25.0,1024,baseline,
1441792,TEL-PPO,25.0,1024,baseline,
1441792,TEL-PPO,25.0,1024,baseline,
