Episode,Effort,Raw_Reward,Normalized_Reward,Loss,Baseline,LR,Std_Dev
7980,51.15,3.9569,0.4705,1.2761,0.0,0.000011,0.05
7981,45.76,3.853,-0.1945,-0.61,0.0,0.000011,0.05
7982,50.45,3.8845,0.0085,-0.1033,0.0,0.000011,0.05
7983,50.49,3.7771,-0.6784,-2.0791,0.0,0.000011,0.05
7984,36.51,4.1403,1.6436,7.1372,0.0,0.000011,0.05
7985,46.24,4.1778,1.8793,4.6376,0.0,0.000011,0.05
7986,35.21,3.915,0.2012,0.809,0.0,0.000011,0.05
7987,55.85,3.9232,0.2525,0.923,0.0,0.000011,0.05
7988,51.46,3.775,-0.6929,-2.2518,0.0,0.000011,0.05
7989,41.37,3.96,0.4872,1.3383,0.0,0.000011,0.05
7990,45.31,3.6465,-1.5152,-3.9767,0.0,0.000011,0.05
7991,42.89,3.7909,-0.5919,-1.7577,0.0,0.000011,0.05
7992,36.68,3.9781,0.6037,2.471,0.0,0.000011,0.05
7993,48.51,4.0084,0.7959,1.9725,0.0,0.000011,0.05
7994,41.58,3.7589,-0.7987,-2.506,0.0,0.000010,0.05
7995,53.92,3.8334,-0.3214,-1.3365,0.0,0.000010,0.05
7996,52.04,3.7283,-0.9922,-3.2945,0.0,0.000010,0.05
7997,47.33,4.1852,1.9237,4.7902,0.0,0.000010,0.05
7998,43.05,3.9669,0.5303,1.334,0.0,0.000010,0.05
7999,45.42,3.9246,0.2602,0.5486,0.0,0.000010,0.05
8000,47.87,3.8282,-0.3542,-1.0275,0.0,0.000010,0.05
8001,44.9,3.9098,0.1677,0.3163,0.0,0.000010,0.05
8002,55.4,3.8603,-0.1462,-0.7782,0.0,0.000010,0.05
8003,56.86,3.7349,-0.9479,-4.6938,0.0,0.000010,0.05
8004,45.66,3.8451,-0.2417,-0.7265,0.0,0.000010,0.05
8005,44.13,3.8642,-0.1207,-0.4324,0.0,0.000010,0.05
8006,50.64,3.769,-0.7294,-2.2419,0.0,0.000010,0.05
8007,46.87,3.7055,-1.1354,-2.99,0.0,0.000010,0.05
8008,48.32,3.9036,0.1335,0.2345,0.0,0.000010,0.05
8009,45.82,3.9976,0.7353,1.7517,0.0,0.000010,0.05
8010,42.44,4.1006,1.3938,3.8215,0.0,0.000010,0.05
8011,46.88,3.6778,-1.3118,-3.4358,0.0,0.000010,0.05
8012,46.58,4.0005,0.7523,1.793,0.0,0.000010,0.05
8013,44.76,3.8884,0.0349,-0.0215,0.0,0.000010,0.05
8014,46.7,3.6224,-1.6623,-4.318,0.0,0.000010,0.05
8015,40.38,3.7035,-1.142,-3.8219,0.0,0.000010,0.05
8016,45.67,3.7413,-0.8992,-2.3897,0.0,0.000010,0.05
8017,49.68,4.081,1.2687,3.3817,0.0,0.000010,0.05
8018,38.65,3.9185,0.2316,0.7141,0.0,0.000010,0.05
8019,47.26,3.8484,-0.2157,-0.6567,0.0,0.000010,0.05
8020,40.95,3.9115,0.1848,0.4496,0.0,0.000010,0.05
8021,45.44,4.1275,1.5629,3.8685,0.0,0.000010,0.05
8022,39.5,3.9886,0.6737,2.1945,0.0,0.000010,0.05
8023,36.8,3.8221,-0.3929,-1.864,0.0,0.000010,0.05
8024,46.63,3.9362,0.3367,0.7455,0.0,0.000010,0.05
8025,40.02,3.9703,0.5539,1.7078,0.0,0.000010,0.05
8026,44.8,3.8352,-0.3116,-0.9102,0.0,0.000010,0.05
8027,45.77,3.9026,0.1191,0.1947,0.0,0.000010,0.05
8028,46.65,3.9782,0.6027,1.4181,0.0,0.000010,0.05
8029,49.67,3.5577,-2.0886,-5.8676,0.0,0.000010,0.05
8030,43.55,4.0675,1.1735,3.0332,0.0,0.000010,0.05
8031,37.66,3.7505,-0.8542,-3.591,0.0,0.000010,0.05
8032,46.95,3.931,0.2999,0.6533,0.0,0.000010,0.05
8033,51.21,3.8606,-0.1517,-0.5779,0.0,0.000010,0.05
8034,46.1,4.2761,2.4982,6.2116,0.0,0.000010,0.05
8035,48.0,4.0066,0.781,1.9101,0.0,0.000010,0.05
8036,51.68,3.7758,-0.6932,-2.2784,0.0,0.000010,0.05
8037,46.82,3.7752,-0.6992,-1.8802,0.0,0.000010,0.05
8038,44.51,3.7453,-0.8907,-2.4205,0.0,0.000010,0.05
8039,48.05,3.7595,-0.7995,-2.1803,0.0,0.000010,0.05
8040,53.58,3.5839,-1.9204,-7.0269,0.0,0.000010,0.05
8041,54.58,3.7351,-0.9499,-3.8522,0.0,0.000010,0.05
8042,47.11,3.7506,-0.8513,-2.2703,0.0,0.000010,0.05
8043,46.31,3.7544,-0.827,-2.1966,0.0,0.000010,0.05
8044,49.43,4.0447,1.0324,2.7011,0.0,0.000010,0.05
8045,49.57,4.1799,1.8929,5.0802,0.0,0.000010,0.05
8046,46.1,3.6492,-1.4969,-3.8894,0.0,0.000010,0.05
8047,37.08,3.9617,0.5005,1.9669,0.0,0.000010,0.05
8048,52.28,3.7636,-0.7648,-2.6022,0.0,0.000010,0.05
8049,49.02,3.7207,-1.038,-2.8836,0.0,0.000010,0.05
8050,59.53,3.6008,-1.7992,-11.0437,0.0,0.000010,0.05
8051,49.32,3.9738,0.5794,1.4653,0.0,0.000010,0.05
8052,48.57,3.5976,-1.8171,-4.8819,0.0,0.000010,0.05
8053,48.81,3.9915,0.6918,1.735,0.0,0.000010,0.05
8054,56.3,3.8991,0.1035,0.3194,0.0,0.000010,0.05
8055,51.23,3.7357,-0.9365,-2.9309,0.0,0.000010,0.05
8056,48.05,3.7194,-1.038,-2.7839,0.0,0.000010,0.05
8057,54.81,3.8916,0.0598,0.1081,0.0,0.000010,0.05
8058,40.53,3.6505,-1.4772,-4.8286,0.0,0.000010,0.05
8059,47.35,4.0166,0.8562,2.0917,0.0,0.000010,0.05
8060,40.67,3.9443,0.394,1.1411,0.0,0.000010,0.05
8061,39.54,3.9929,0.7027,2.3093,0.0,0.000010,0.05
8062,47.19,3.8508,-0.2052,-0.6111,0.0,0.000010,0.05
8063,42.49,3.9865,0.6618,1.7707,0.0,0.000010,0.05
8064,42.11,3.9481,0.4167,1.1042,0.0,0.000010,0.05
8065,45.07,3.9377,0.35,0.8072,0.0,0.000010,0.05
8066,48.21,3.9598,0.4899,1.1851,0.0,0.000010,0.05
8067,49.06,3.8324,-0.3244,-0.9603,0.0,0.000010,0.05
8068,42.56,3.9223,0.2503,0.6093,0.0,0.000010,0.05
8069,46.05,4.0236,0.8965,2.1804,0.0,0.000010,0.05
8070,41.55,3.9037,0.1296,0.2882,0.0,0.000010,0.05
8071,54.81,3.9269,0.2772,0.9815,0.0,0.000010,0.05
8072,45.47,3.9068,0.1494,0.2912,0.0,0.000010,0.05
8073,42.66,3.8023,-0.5208,-1.5502,0.0,0.000010,0.05
8074,48.66,4.0698,1.1903,3.0506,0.0,0.000010,0.05
8075,48.37,3.7917,-0.5902,-1.6338,0.0,0.000010,0.05
8076,61.05,3.6526,-1.4774,-10.3451,0.0,0.000010,0.05
8077,49.65,3.745,-0.8848,-2.5295,0.0,0.000010,0.05
8078,44.04,3.9386,0.3543,0.8412,0.0,0.000010,0.05
8079,47.59,4.016,0.8483,2.0836,0.0,0.000010,0.05
8080,44.11,3.8732,-0.0643,-0.2593,0.0,0.000010,0.05
8081,45.49,4.1923,1.9733,4.9268,0.0,0.000010,0.05
8082,40.12,3.8791,-0.0297,-0.2039,0.0,0.000010,0.05
8083,43.07,3.9887,0.6701,1.7409,0.0,0.000010,0.05
8084,50.03,4.0735,1.2107,3.3016,0.0,0.000010,0.05
8085,45.75,3.9748,0.5791,1.3774,0.0,0.000010,0.05
8086,39.98,3.9183,0.2184,0.6169,0.0,0.000010,0.05
8087,49.57,3.8587,-0.1631,-0.5442,0.0,0.000010,0.05
8088,40.32,3.7492,-0.8622,-2.9085,0.0,0.000010,0.05
8089,49.93,3.9418,0.3675,0.926,0.0,0.000010,0.05
8090,43.07,3.7246,-1.0217,-2.8953,0.0,0.000010,0.05
8091,46.27,3.9661,0.5212,1.2243,0.0,0.000010,0.05
8092,49.02,3.8102,-0.4759,-1.371,0.0,0.000010,0.05
8093,48.2,3.8396,-0.2885,-0.8457,0.0,0.000010,0.05
8094,46.46,3.6949,-1.2135,-3.1624,0.0,0.000010,0.05
8095,53.8,4.005,0.7691,2.687,0.0,0.000010,0.05
8096,48.09,3.9086,0.1533,0.3024,0.0,0.000010,0.05
8097,51.79,4.0473,1.0391,3.1441,0.0,0.000010,0.05
8098,54.33,3.5958,-1.8458,-7.1698,0.0,0.000010,0.05
8099,43.1,3.455,-2.7325,-7.5698,0.0,0.000010,0.05
8100,45.7,4.0483,1.0445,2.5561,0.0,0.000010,0.05
8101,52.9,3.6201,-1.6772,-5.8131,0.0,0.000010,0.05
8102,50.83,3.7527,-0.8347,-2.5527,0.0,0.000010,0.05
8103,45.12,3.944,0.3812,0.8844,0.0,0.000010,0.05
8104,38.32,3.7232,-1.0214,-4.0028,0.0,0.000010,0.05
8105,41.45,3.97,0.5462,1.5405,0.0,0.000010,0.05
8106,43.69,3.8277,-0.3585,-1.0452,0.0,0.000009,0.05
8107,50.28,3.9682,0.5333,1.4245,0.0,0.000009,0.05
8108,47.74,3.8516,-0.2079,-0.6204,0.0,0.000009,0.05
8109,48.05,4.014,0.8228,2.0447,0.0,0.000009,0.05
8110,46.33,4.0562,1.0892,2.6698,0.0,0.000009,0.05
8111,48.17,3.9073,0.1432,0.2864,0.0,0.000009,0.05
8112,48.42,3.8709,-0.0883,-0.3173,0.0,0.000009,0.05
8113,47.14,4.003,0.7504,1.8233,0.0,0.000009,0.05
8114,51.4,3.9333,0.3068,0.8398,0.0,0.000009,0.05
8115,47.49,3.7488,-0.8653,-2.2972,0.0,0.000009,0.05
8116,41.88,4.052,1.0608,3.0047,0.0,0.000009,0.05
8117,48.37,3.661,-1.4203,-3.7989,0.0,0.000009,0.05
8118,52.59,3.7776,-0.6794,-2.3568,0.0,0.000009,0.05
8119,42.09,4.0388,0.9778,2.7286,0.0,0.000009,0.05
8120,49.5,3.8209,-0.4047,-1.1947,0.0,0.000009,0.05
8121,50.17,3.6558,-1.4493,-4.1887,0.0,0.000009,0.05
8122,46.01,3.8052,-0.502,-1.3535,0.0,0.000009,0.05
8123,50.68,4.1171,1.4709,4.1911,0.0,0.000009,0.05
8124,39.98,4.0526,1.06,3.429,0.0,0.000009,0.05
8125,52.31,3.849,-0.2277,-0.8378,0.0,0.000009,0.05
8126,36.93,3.936,0.323,1.2648,0.0,0.000009,0.05
8127,49.4,4.0079,0.7787,2.0307,0.0,0.000009,0.05
8128,55.55,3.8288,-0.3561,-1.6289,0.0,0.000009,0.05
8129,54.24,3.8859,0.0067,-0.0847,0.0,0.000009,0.05
8130,47.64,3.6709,-1.3537,-3.5551,0.0,0.000009,0.05
8131,37.73,4.1548,1.7071,6.7099,0.0,0.000009,0.05
8132,55.02,3.9875,0.6485,2.5093,0.0,0.000009,0.05
8133,40.47,4.0001,0.7286,2.2396,0.0,0.000009,0.05
8134,47.59,3.8659,-0.1192,-0.3905,0.0,0.000009,0.05
8135,51.9,3.7809,-0.6596,-2.1794,0.0,0.000009,0.05
8136,55.13,3.5691,-1.9964,-8.2811,0.0,0.000009,0.05
8137,44.96,4.1302,1.5487,3.8858,0.0,0.000009,0.05
8138,53.12,3.7206,-1.0391,-3.697,0.0,0.000009,0.05
8139,49.06,3.7267,-1.0026,-2.7757,0.0,0.000009,0.05
8140,47.74,3.6861,-1.2567,-3.3144,0.0,0.000009,0.05
8141,48.64,3.7324,-0.9662,-2.634,0.0,0.000009,0.05
8142,38.41,3.939,0.3408,1.1778,0.0,0.000009,0.05
8143,44.85,4.0596,1.1038,2.7544,0.0,0.000009,0.05
8144,46.47,3.9646,0.5021,1.1882,0.0,0.000009,0.05
8145,44.78,3.7926,-0.5855,-1.59,0.0,0.000009,0.05
8146,50.49,4.0401,0.9794,2.7314,0.0,0.000009,0.05
8147,48.51,3.5995,-1.8021,-4.8153,0.0,0.000009,0.05
8148,50.32,4.1089,1.4133,3.9436,0.0,0.000009,0.05
8149,50.78,3.7913,-0.5919,-1.8223,0.0,0.000009,0.05
8150,44.56,4.0124,0.8033,1.9985,0.0,0.000009,0.05
8151,44.17,4.0564,1.0791,2.7448,0.0,0.000009,0.05
8152,41.06,4.0894,1.2843,3.861,0.0,0.000009,0.05
8153,55.38,3.8169,-0.4328,-1.921,0.0,0.000009,0.05
8154,50.45,4.0733,1.1815,3.3052,0.0,0.000009,0.05
8155,39.36,3.8088,-0.4853,-1.7957,0.0,0.000009,0.05
8156,44.32,3.8823,-0.0231,-0.1442,0.0,0.000009,0.05
8157,45.84,3.8641,-0.1381,-0.4324,0.0,0.000009,0.05
8158,50.95,3.4923,-2.4731,-7.4146,0.0,0.000009,0.05
8159,47.32,4.097,1.3269,3.2995,0.0,0.000009,0.05
8160,49.95,3.5347,-2.1997,-6.2362,0.0,0.000009,0.05
8161,52.41,3.9169,0.1955,0.5429,0.0,0.000009,0.05
8162,51.58,3.751,-0.8438,-2.6975,0.0,0.000009,0.05
8163,39.81,3.9177,0.2021,0.5832,0.0,0.000009,0.05
8164,51.03,3.9818,0.6051,1.7109,0.0,0.000009,0.05
8165,36.49,4.0073,0.7636,3.2817,0.0,0.000009,0.05
8166,50.61,3.7498,-0.851,-2.5559,0.0,0.000009,0.05
8167,47.5,4.0454,1.0011,2.4795,0.0,0.000009,0.05
8168,49.67,3.5944,-1.8209,-5.1023,0.0,0.000009,0.05
8169,37.92,3.8921,0.0414,0.0563,0.0,0.000009,0.05
8170,47.15,3.8736,-0.0744,-0.2682,0.0,0.000009,0.05
8171,50.51,3.9028,0.1073,0.2243,0.0,0.000009,0.05
8172,47.86,4.0256,0.8761,2.179,0.0,0.000009,0.05
8173,39.07,3.8131,-0.4565,-1.7291,0.0,0.000009,0.05
8174,51.64,3.7528,-0.8378,-2.6842,0.0,0.000009,0.05
8175,46.7,4.0261,0.8821,2.1558,0.0,0.000009,0.05
8176,49.53,3.9838,0.6161,1.6056,0.0,0.000009,0.05
8177,37.87,3.8488,-0.2346,-1.0303,0.0,0.000009,0.05
8178,46.25,3.8834,-0.0162,-0.1181,0.0,0.000009,0.05
8179,50.17,3.8387,-0.2968,-0.9222,0.0,0.000009,0.05
8180,54.8,3.899,0.0836,0.2286,0.0,0.000009,0.05
8181,48.33,3.8575,-0.1804,-0.5492,0.0,0.000009,0.05
8182,41.37,4.0453,1.0047,2.9432,0.0,0.000009,0.05
8183,45.11,3.9771,0.5741,1.3906,0.0,0.000009,0.05
8184,40.93,3.8944,0.0506,0.0693,0.0,0.000009,0.05
8185,45.32,3.8038,-0.521,-1.4048,0.0,0.000009,0.05
8186,50.82,3.9687,0.5211,1.4454,0.0,0.000009,0.05
8187,37.44,3.5362,-2.2039,-9.1425,0.0,0.000009,0.05
8188,51.09,3.8227,-0.3979,-1.2741,0.0,0.000009,0.05
8189,48.83,3.8758,-0.0637,-0.2484,0.0,0.000009,0.05
8190,47.67,3.8455,-0.2549,-0.7311,0.0,0.000009,0.05
8191,42.9,3.8716,-0.0918,-0.3332,0.0,0.000009,0.05
8192,39.63,3.8312,-0.346,-1.2735,0.0,0.000009,0.05
8193,40.43,4.0229,0.8657,2.6974,0.0,0.000009,0.05
8194,41.43,3.6881,-1.2501,-3.8355,0.0,0.000009,0.05
8195,44.39,3.8517,-0.2148,-0.6343,0.0,0.000009,0.05
8196,41.63,3.9145,0.1815,0.4571,0.0,0.000009,0.05
8197,32.67,3.8437,-0.2644,-1.7873,0.0,0.000009,0.05
8198,49.04,4.1463,1.6475,4.3379,0.0,0.000009,0.05
8199,44.16,3.9574,0.452,1.11,0.0,0.000009,0.05
8200,39.36,3.9509,0.4101,1.3435,0.0,0.000009,0.05
8201,57.26,3.8382,-0.3037,-1.6112,0.0,0.000009,0.05
8202,51.84,3.9476,0.3898,1.1415,0.0,0.000009,0.05
8203,44.62,3.8511,-0.2209,-0.6454,0.0,0.000009,0.05
8204,53.56,3.4249,-2.9051,-10.4975,0.0,0.000009,0.05
8205,46.59,3.7429,-0.9007,-2.3515,0.0,0.000009,0.05
8206,43.02,3.8526,-0.2093,-0.6495,0.0,0.000009,0.05
8207,38.4,3.9868,0.6372,2.3154,0.0,0.000009,0.05
8208,52.13,3.9224,0.2299,0.6562,0.0,0.000009,0.05
8209,47.14,4.0428,0.9903,2.4475,0.0,0.000009,0.05
8210,35.56,3.9711,0.5368,2.4892,0.0,0.000009,0.05
8211,55.29,3.7725,-0.7156,-3.0609,0.0,0.000009,0.05
8212,35.66,4.1722,1.8089,8.5669,0.0,0.000009,0.05
8213,39.55,3.8554,-0.1938,-0.751,0.0,0.000009,0.05
8214,45.77,4.0151,0.8148,1.9943,0.0,0.000009,0.05
8215,44.69,3.8856,-0.0044,-0.0829,0.0,0.000009,0.05
8216,44.02,3.6877,-1.2562,-3.3795,0.0,0.000009,0.05
8217,47.95,3.9261,0.2557,0.5886,0.0,0.000009,0.05
8218,45.93,3.8215,-0.4063,-1.0994,0.0,0.000009,0.05
8219,51.12,3.8422,-0.2736,-0.8975,0.0,0.000009,0.05
8220,36.37,3.9132,0.1794,0.7049,0.0,0.000009,0.05
8221,53.39,3.7495,-0.8621,-3.1346,0.0,0.000009,0.05
8222,43.83,4.0245,0.886,2.2763,0.0,0.000009,0.05
8223,42.64,3.7109,-1.1091,-3.1759,0.0,0.000009,0.05
8224,38.73,3.7791,-0.6772,-2.5771,0.0,0.000008,0.05
8225,32.62,3.7942,-0.5792,-3.7592,0.0,0.000008,0.05
8226,53.63,3.7518,-0.8477,-3.1408,0.0,0.000008,0.05
8227,44.6,4.1355,1.5928,4.0502,0.0,0.000008,0.05
8228,41.36,3.9814,0.611,1.7678,0.0,0.000008,0.05
8229,41.85,3.9321,0.2975,0.7959,0.0,0.000008,0.05
8230,51.86,3.7515,-0.8513,-2.7564,0.0,0.000008,0.05
8231,46.7,3.7105,-1.11,-2.8779,0.0,0.000008,0.05
8232,49.23,3.9108,0.1628,0.3697,0.0,0.000008,0.05
8233,44.28,3.88,-0.0338,-0.1562,0.0,0.000008,0.05
8234,50.07,3.9031,0.1118,0.2439,0.0,0.000008,0.05
8235,49.41,4.1169,1.4691,3.9293,0.0,0.000008,0.05
8236,45.08,4.0828,1.2504,3.1316,0.0,0.000008,0.05
8237,48.19,3.831,-0.3487,-0.9742,0.0,0.000008,0.05
8238,48.62,3.8058,-0.5081,-1.4077,0.0,0.000008,0.05
8239,54.52,4.0828,1.2483,4.7582,0.0,0.000008,0.05
8240,50.85,4.2154,2.0842,6.0599,0.0,0.000008,0.05
8241,41.71,3.8739,-0.0796,-0.3094,0.0,0.000008,0.05
8242,49.95,3.7542,-0.8407,-2.4227,0.0,0.000008,0.05
8243,43.28,3.9325,0.2936,0.7232,0.0,0.000008,0.05
8244,43.67,3.9857,0.631,1.6104,0.0,0.000008,0.05
8245,47.46,3.8388,-0.3027,-0.8447,0.0,0.000008,0.05
8246,45.31,3.7446,-0.8999,-2.3643,0.0,0.000008,0.05
8247,48.97,3.8618,-0.1544,-0.486,0.0,0.000008,0.05
8248,45.71,3.7049,-1.1498,-2.9867,0.0,0.000008,0.05
8249,46.73,3.7267,-1.011,-2.6313,0.0,0.000008,0.05
8250,50.56,4.0234,0.88,2.4682,0.0,0.000008,0.05
8251,44.0,3.8322,-0.3371,-0.9603,0.0,0.000008,0.05
8252,45.82,3.8906,0.0347,0.0174,0.0,0.000008,0.05
8253,50.23,3.872,-0.083,-0.3108,0.0,0.000008,0.05
8254,42.73,4.2361,2.233,6.1395,0.0,0.000008,0.05
8255,46.68,3.6983,-1.1907,-3.0844,0.0,0.000008,0.05
8256,51.37,4.0756,1.2084,3.5984,0.0,0.000008,0.05
8257,42.15,3.7155,-1.0807,-3.1815,0.0,0.000008,0.05
8258,39.15,4.0538,1.0714,3.7173,0.0,0.000008,0.05
8259,55.98,3.6476,-1.5095,-6.7459,0.0,0.000008,0.05
8260,34.06,3.841,-0.2791,-1.661,0.0,0.000008,0.05
8261,40.46,3.9818,0.6171,1.8992,0.0,0.000008,0.05
8262,50.94,4.0518,1.0644,3.0717,0.0,0.000008,0.05
8263,55.49,3.7105,-1.1076,-4.7714,0.0,0.000008,0.05
8264,55.09,3.8168,-0.4295,-1.8459,0.0,0.000008,0.05
8265,51.54,3.6238,-1.6597,-5.1882,0.0,0.000008,0.05
8266,43.96,3.9269,0.2712,0.6435,0.0,0.000008,0.05
8267,34.45,3.97,0.5455,2.7984,0.0,0.000008,0.05
8268,42.87,3.6164,-1.7078,-4.7927,0.0,0.000008,0.05
8269,43.27,3.6376,-1.5694,-4.3282,0.0,0.000008,0.05
8270,45.39,3.9857,0.645,1.5735,0.0,0.000008,0.05
8271,41.28,3.977,0.5885,1.7104,0.0,0.000008,0.05
8272,49.89,3.9597,0.477,1.2591,0.0,0.000008,0.05
8273,45.72,3.8834,-0.0076,-0.0855,0.0,0.000008,0.05
8274,42.04,3.831,-0.3412,-1.0574,0.0,0.000008,0.05
8275,44.43,4.0089,0.7926,1.9928,0.0,0.000008,0.05
8276,39.41,3.9375,0.3378,1.0961,0.0,0.000008,0.05
8277,44.18,4.0114,0.8101,2.0544,0.0,0.000008,0.05
8278,46.52,3.8825,-0.0118,-0.0951,0.0,0.000008,0.05
8279,53.16,3.769,-0.7353,-2.6305,0.0,0.000008,0.05
8280,44.91,3.6896,-1.2396,-3.2478,0.0,0.000008,0.05
8281,50.64,3.637,-1.5712,-4.6341,0.0,0.000008,0.05
8282,49.11,3.7025,-1.1515,-3.1595,0.0,0.000008,0.05
8283,49.71,3.753,-0.8314,-2.3614,0.0,0.000008,0.05
8284,42.13,4.2047,2.0377,5.792,0.0,0.000008,0.05
8285,47.8,4.1251,1.5317,3.8799,0.0,0.000008,0.05
8286,46.16,3.7563,-0.8089,-2.1072,0.0,0.000008,0.05
8287,43.99,3.8732,-0.0659,-0.2362,0.0,0.000008,0.05
8288,56.4,3.525,-2.2698,-10.4593,0.0,0.000008,0.05
8289,43.65,3.7867,-0.6096,-1.6888,0.0,0.000008,0.05
8290,43.16,3.8071,-0.4789,-1.3666,0.0,0.000008,0.05
8291,47.42,3.9682,0.5442,1.3308,0.0,0.000008,0.05
8292,43.34,3.7533,-0.8203,-2.2769,0.0,0.000008,0.05
8293,52.39,3.9924,0.6971,2.2157,0.0,0.000008,0.05
8294,41.19,3.6222,-1.6533,-5.1047,0.0,0.000008,0.05
8295,49.58,3.8657,-0.1067,-0.3505,0.0,0.000008,0.05
8296,44.33,3.8579,-0.1573,-0.4653,0.0,0.000008,0.05
8297,46.02,3.6503,-1.4741,-3.7832,0.0,0.000008,0.05
8298,44.48,3.7891,-0.5911,-1.5867,0.0,0.000008,0.05
8299,51.98,4.0794,1.2509,3.9131,0.0,0.000008,0.05
8300,40.4,3.8942,0.0725,0.1773,0.0,0.000008,0.05
8301,42.55,4.0629,1.1439,3.1611,0.0,0.000008,0.05
8302,41.7,4.0401,0.9973,2.89,0.0,0.000008,0.05
8303,37.55,4.0064,0.7845,3.1233,0.0,0.000008,0.05
8304,48.75,3.6658,-1.3826,-3.7131,0.0,0.000008,0.05
8305,51.68,4.0144,0.8377,2.5489,0.0,0.000008,0.05
8306,41.21,3.9856,0.6539,1.9382,0.0,0.000008,0.05
8307,35.78,3.9327,0.3162,1.4307,0.0,0.000008,0.05
8308,41.09,4.039,0.9918,2.9904,0.0,0.000008,0.05
8309,53.01,3.7431,-0.8911,-3.1139,0.0,0.000008,0.05
8310,43.57,3.6988,-1.1732,-3.1935,0.0,0.000008,0.05
8311,47.93,3.7905,-0.5885,-1.5707,0.0,0.000008,0.05
8312,39.34,3.9103,0.1728,0.5458,0.0,0.000008,0.05
8313,50.72,3.8883,0.0313,0.0376,0.0,0.000008,0.05
8314,43.03,3.7291,-0.9809,-2.7414,0.0,0.000008,0.05
8315,36.61,4.2541,2.3555,10.3108,0.0,0.000008,0.05
8316,55.11,3.9783,0.6024,2.3958,0.0,0.000008,0.05
8317,46.55,3.9281,0.2822,0.6632,0.0,0.000008,0.05
8318,35.95,3.9294,0.2898,1.2842,0.0,0.000008,0.05
8319,43.01,3.8081,-0.4804,-1.3717,0.0,0.000008,0.05
8320,54.22,3.8396,-0.2792,-1.1185,0.0,0.000008,0.05
8321,50.16,3.7411,-0.9054,-2.6141,0.0,0.000008,0.05
8322,52.88,3.5759,-1.9503,-6.6831,0.0,0.000008,0.05
8323,51.98,3.6852,-1.2547,-4.0398,0.0,0.000008,0.05
8324,42.52,3.7088,-1.1049,-3.162,0.0,0.000008,0.05
8325,44.62,3.7341,-0.9432,-2.4877,0.0,0.000008,0.05
8326,55.11,4.1037,1.4014,5.6629,0.0,0.000008,0.05
8327,51.83,3.8971,0.0918,0.2367,0.0,0.000008,0.05
8328,53.93,3.7377,-0.9185,-3.4482,0.0,0.000008,0.05
8329,47.4,3.7969,-0.5418,-1.4294,0.0,0.000008,0.05
8330,43.58,3.9834,0.6403,1.6676,0.0,0.000008,0.05
8331,54.97,3.8735,-0.0579,-0.2868,0.0,0.000008,0.05
8332,39.7,4.2468,2.3033,7.7798,0.0,0.000008,0.05
8333,46.7,3.9879,0.6627,1.6336,0.0,0.000008,0.05
8334,41.96,3.9287,0.2899,0.7956,0.0,0.000008,0.05
8335,39.83,3.9135,0.1932,0.6008,0.0,0.000008,0.05
8336,49.67,3.8287,-0.3451,-0.9977,0.0,0.000008,0.05
8337,43.97,3.8477,-0.2238,-0.6361,0.0,0.000008,0.05
8338,35.34,3.9785,0.6098,2.947,0.0,0.000008,0.05
8339,38.95,3.8829,0.0027,-0.0423,0.0,0.000008,0.05
8340,40.73,3.7753,-0.6828,-2.1991,0.0,0.000008,0.05
8341,46.86,3.9992,0.7409,1.832,0.0,0.000008,0.05
8342,43.76,3.8384,-0.2828,-0.7981,0.0,0.000008,0.05
8343,52.38,3.8839,0.0063,-0.0301,0.0,0.000008,0.05
8344,48.38,4.0327,0.9533,2.4467,0.0,0.000008,0.05
8345,45.76,3.9747,0.5824,1.4292,0.0,0.000008,0.05
8346,47.89,3.6673,-1.3771,-3.5989,0.0,0.000008,0.05
8347,47.07,4.0602,1.1278,2.8177,0.0,0.000008,0.05
8348,41.46,3.964,0.5144,1.4903,0.0,0.000008,0.05
8349,41.52,3.7542,-0.824,-2.5103,0.0,0.000008,0.05
8350,45.08,3.8697,-0.0892,-0.2764,0.0,0.000007,0.05
8351,51.16,3.9935,0.7026,2.0578,0.0,0.000007,0.05
8352,51.57,3.7324,-0.9667,-3.0347,0.0,0.000007,0.05
8353,46.25,3.8224,-0.393,-1.0423,0.0,0.000007,0.05
8354,44.99,3.8245,-0.3798,-1.022,0.0,0.000007,0.05
8355,41.54,3.976,0.5886,1.7028,0.0,0.000007,0.05
8356,49.48,3.9389,0.3517,0.9108,0.0,0.000007,0.05
8357,47.13,4.1268,1.554,3.9022,0.0,0.000007,0.05
8358,45.4,3.8374,-0.2982,-0.8076,0.0,0.000007,0.05
8359,44.3,3.8438,-0.2561,-0.7178,0.0,0.000007,0.05
8360,47.34,3.9792,0.609,1.5036,0.0,0.000007,0.05
8361,43.14,3.7705,-0.7269,-2.0337,0.0,0.000007,0.05
8362,53.22,3.9431,0.3764,1.2552,0.0,0.000007,0.05
8363,52.45,3.6053,-1.7856,-5.9229,0.0,0.000007,0.05
8364,40.88,3.7413,-0.9129,-2.8975,0.0,0.000007,0.05
8365,51.19,3.6342,-1.5966,-4.8532,0.0,0.000007,0.05
8366,44.29,3.8442,-0.2523,-0.7074,0.0,0.000007,0.05
8367,46.01,3.8632,-0.1301,-0.3769,0.0,0.000007,0.05
8368,37.32,3.9799,0.6154,2.4904,0.0,0.000007,0.05
8369,41.16,4.0366,0.977,2.9368,0.0,0.000007,0.05
